ResponseId,id,cpq,mdpq,wnpq,all_proficiency,hardware,software,imm_sum,delay_sum,constraints,mastery,useful,map,volunteer,charity,plan,dental,pay_prescription,pay_hospital,visual,limitations,checking,retirement,vehicle,inheritance_1,debts,age,sage,education,gender,hispanic,race,couple,shealth,hearing,vision,alcohol,effort,adopt_age,duration
r_22xksodmy6piky4,614e32cf6eacf837eb9d5c48,50.0,67.0,40.0,157.0,5.0,25.0,4,3,10.0,26.0,15.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,78.0,45.0,18.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,55.0,1545
r_a1e4lofyturtiqn,6068bf5914131f3a1a80a413,50.0,68.0,31.0,149.0,4.0,25.0,7,6,16.0,22.0,14.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,1.0,66.0,60.0,19.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,39.0,1246
r_2tmrnjazdw153fd,5caec6b270da3100017f35de,50.0,68.0,37.0,155.0,6.0,27.0,5,4,9.0,28.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,0.0,61.0,45.0,18.0,1.0,0.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,27.0,1127
r_okhflovg3z9do2d,6171bbd074b630c87f2ab0f3,50.0,67.0,36.0,153.0,5.0,24.0,4,5,45.0,23.0,13.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,60.0,1.0,62.0,60.0,12.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,38.0,865
r_3grzdcaehbx0gs0,5fb3cb99e76cea00085d02c6,44.0,57.0,32.0,133.0,4.0,24.0,7,4,28.0,22.0,15.0,1.0,1.0,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,70.0,0.0,69.0,65.0,16.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,45.0,702
r_10vyfy8w1rrpt7f,5690a966a3b94e000d6c3c13,43.0,34.0,20.0,97.0,2.0,19.0,8,8,28.0,13.0,13.0,1.0,0.0,0.0,0.0,1.0,,,3.0,3.0,1.0,0.0,0.0,0.0,0.0,63.0,63.0,14.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,40.0,1267
r_2rv21xem0er49eq,5e6abd7ad0380507b227ed31,50.0,63.0,20.0,133.0,4.0,26.0,6,6,25.0,27.0,15.0,1.0,1.0,0.0,0.0,1.0,,,2.0,6.0,1.0,0.0,0.0,71.0,0.0,64.0,50.0,14.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,62.0,1197
r_3kpf5vlwfmnj57m,5db6553837647d000bb049ab,50.0,67.0,36.0,153.0,6.0,28.0,7,6,10.0,26.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,71.0,62.0,18.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,40.0,929
r_1hthbehvyipw4ld,6171fb48ed4824ddf0dafbc7,49.0,63.0,24.0,136.0,6.0,25.0,8,6,15.0,23.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,1.0,63.0,55.0,16.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,0.0,1.0,40.0,1095
r_zclzzl4glv1ifkl,5d3ce7e333350b001a7683a0,46.0,51.0,22.0,119.0,2.0,22.0,4,3,40.0,13.0,14.0,1.0,1.0,1.0,1.0,0.0,,,3.0,3.0,1.0,1.0,1.0,30.0,1.0,71.0,70.0,16.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,55.0,1191
r_2tnlbgvghcj8wjx,57544b36eb80c4000741a7b0,44.0,37.0,17.0,98.0,3.0,18.0,6,6,25.0,21.0,12.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,63.0,50.0,12.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,38.0,1344
r_3k5f9dmhvfl0q3q,5f4c8918f50c0e88c322a4d2,50.0,66.0,19.0,135.0,4.0,22.0,4,3,12.0,28.0,15.0,1.0,0.0,0.0,1.0,0.0,,,3.0,3.0,1.0,0.0,1.0,100.0,1.0,69.0,50.0,12.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,42.0,2485
r_2xwob0ggkg7w4cz,5ee4b29de1640f1bc85da97b,47.0,52.0,31.0,130.0,3.0,15.0,6,5,29.0,18.0,13.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,91.0,1.0,60.0,60.0,16.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,27.0,1853
r_3gt36j5k1cu0woe,6135dd3307f6e86bcbc33a0d,50.0,68.0,38.0,156.0,4.0,18.0,7,6,23.0,26.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,100.0,1.0,66.0,50.0,17.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,0.0,1.0,41.0,869
r_auhtv1autnfntb7,614f41bd198a78f1cd22cf9a,50.0,68.0,36.0,154.0,5.0,32.0,7,6,33.0,27.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,90.0,1.0,69.0,23.0,18.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,32.0,1343
r_27khq07awih54hi,5f9b1a626eb6cf2edd8ce633,50.0,68.0,40.0,158.0,7.0,28.0,8,8,8.0,26.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,0.0,63.0,50.0,16.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,35.0,908
r_2s93nfxsgjhweez,5ea47884f9c4f841fa9a2aaf,50.0,68.0,40.0,158.0,5.0,23.0,6,4,32.0,25.0,15.0,1.0,0.0,0.0,1.0,0.0,,,3.0,0.0,1.0,1.0,1.0,40.0,1.0,60.0,35.0,17.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,30.0,720
r_308ddmosmfhrnkd,6150929f94c3f702a119688f,50.0,68.0,40.0,158.0,6.0,26.0,5,4,8.0,28.0,12.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,0.0,65.0,65.0,14.0,1.0,0.0,1.0,1.0,5.0,5.0,4.0,0.0,1.0,35.0,716
r_3j1eaw5q1ivgzox,60ca3dc8b1adc234cbed8132,50.0,53.0,23.0,126.0,6.0,28.0,7,7,18.0,27.0,13.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,70.0,1.0,69.0,45.0,16.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,48.0,1793
r_ofaxvlbcls4zood,614e55f4d6514c20a521275b,48.0,66.0,39.0,153.0,5.0,32.0,10,9,32.0,15.0,15.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,23.0,1.0,60.0,50.0,14.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,30.0,1097
r_qglpq4vvqoh3w5z,605e1161b41ba438d214d107,50.0,68.0,36.0,154.0,3.0,29.0,8,5,18.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,,,1.0,2.0,1.0,0.0,1.0,51.0,1.0,60.0,50.0,11.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,35.0,1040
r_2vj1viihlsajwqk,5cae289c2cbd06001327c0a3,50.0,64.0,29.0,143.0,4.0,25.0,8,9,25.0,20.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,63.0,55.0,15.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,38.0,992
r_cfrzxhzfndlrljt,5e753094e8a6f10a9805ed9a,50.0,68.0,37.0,155.0,6.0,31.0,6,4,11.0,25.0,12.0,1.0,0.0,1.0,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,48.0,0.0,66.0,52.0,16.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,36.0,828
r_3hopagxr7ywpfwc,5bcfc8e43d5e8100017f5e31,50.0,68.0,34.0,152.0,5.0,26.0,5,5,35.0,24.0,12.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,63.0,63.0,14.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,40.0,1074
r_pav2qp9drfd7jf3,61080527fbc6f6e143476e60,50.0,67.0,28.0,145.0,6.0,30.0,8,7,10.0,28.0,15.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,1.0,64.0,54.0,19.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,38.0,988
r_1gx21jrtnwl4dte,5e14ee60b63853b11dc2b3f6,49.0,68.0,36.0,153.0,5.0,21.0,3,2,20.0,20.0,15.0,1.0,0.0,1.0,1.0,1.0,,,4.0,0.0,1.0,1.0,1.0,90.0,1.0,67.0,50.0,15.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,45.0,1293
r_tf0mci81qkctr57,5c794023c44ec600161822b0,47.0,64.0,33.0,144.0,3.0,25.0,8,6,19.0,21.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,60.0,45.0,16.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,34.0,799
r_2r9n8u64n7ccpoz,614795c351b6c8373e6225fb,46.0,56.0,29.0,131.0,3.0,25.0,9,9,30.0,21.0,15.0,1.0,0.0,0.0,1.0,0.0,,,2.0,2.0,1.0,1.0,1.0,84.0,0.0,67.0,40.0,19.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,0.0,40.0,1120
r_3qpkcff7w8uwtsv,60d48e0248a00e253443717c,50.0,68.0,40.0,158.0,4.0,29.0,7,7,23.0,21.0,15.0,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,76.0,0.0,69.0,45.0,16.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,0.0,1.0,39.0,580
r_edlvht3htgu5s09,5d87e122e951a10001c3811a,50.0,68.0,39.0,157.0,2.0,32.0,7,5,14.0,23.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,1.0,64.0,45.0,14.0,0.0,1.0,999.0,0.0,4.0,5.0,4.0,1.0,1.0,30.0,686
r_2s5cv5nlsu27j2v,5d13c348b8a57200193442c0,50.0,67.0,35.0,152.0,4.0,23.0,8,5,22.0,23.0,12.0,1.0,1.0,0.0,1.0,1.0,,,4.0,8.0,1.0,1.0,1.0,100.0,1.0,67.0,63.0,16.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,35.0,983
r_2xqtah5iugnpkxl,5cc0b9bccedf2000012afc45,50.0,55.0,27.0,132.0,5.0,23.0,1,1,12.0,26.0,11.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,90.0,1.0,68.0,35.0,18.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,45.0,888
r_1ohbk0ck9gahnci,6151fc8a85f239548ce68622,50.0,60.0,28.0,138.0,4.0,24.0,8,8,16.0,26.0,14.0,1.0,0.0,0.0,1.0,1.0,,,4.0,0.0,1.0,1.0,1.0,100.0,0.0,67.0,60.0,18.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,39.0,1199
r_cmobsqgd9h7ubtl,5e78e53a0b2d8247350c1c86,50.0,64.0,20.0,134.0,2.0,12.0,5,5,10.0,26.0,12.0,1.0,0.0,0.0,0.0,1.0,,,3.0,0.0,1.0,0.0,1.0,51.0,1.0,63.0,50.0,13.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,1.0,1.0,40.0,731
r_22lys0tynivpbmp,5dfbc3a1946e978e69d8e586,50.0,68.0,40.0,158.0,4.0,29.0,9,8,9.0,26.0,15.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,0.0,64.0,55.0,16.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,30.0,907
r_ulvjy1ypikyqkrh,59d75f1b8fd07a0001841feb,50.0,57.0,39.0,146.0,5.0,27.0,5,5,25.0,18.0,15.0,1.0,1.0,0.0,1.0,1.0,,,4.0,0.0,1.0,1.0,1.0,91.0,0.0,67.0,60.0,18.0,1.0,0.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,42.0,650
r_3fr354abryd2lpg,5de742ec31229a6c3fe709da,33.0,34.0,22.0,89.0,3.0,17.0,5,4,25.0,22.0,11.0,1.0,0.0,0.0,1.0,1.0,,,0.0,10.0,1.0,0.0,1.0,100.0,0.0,66.0,78.0,12.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,40.0,1256
r_2ypmznfnnyd8rp6,614f1e4032af8db2b7c1cac6,50.0,58.0,35.0,143.0,4.0,26.0,5,5,37.0,21.0,14.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,64.0,50.0,13.0,1.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,45.0,1307
r_ox9quzwspvfrnjf,5dcf143582a5270687e15ec5,49.0,64.0,37.0,150.0,7.0,28.0,6,6,20.0,24.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,0.0,61.0,40.0,20.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,40.0,781
r_3gbqyox1w3pr706,5e9c86833eb2831a98fad6ca,50.0,43.0,20.0,113.0,3.0,22.0,7,7,34.0,19.0,13.0,1.0,1.0,1.0,1.0,1.0,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,40.0,30.0,1.0,0.0,5.0,0.0,4.0,4.0,4.0,1.0,1.0,40.0,881
r_24vlzwaewq7e2x5,5eb6e12a2541f25eb790569a,45.0,43.0,25.0,113.0,3.0,20.0,6,5,22.0,20.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,100.0,0.0,63.0,55.0,12.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,1.0,30.0,1047
r_1fh6ugugfadvcri,5b566435d8348500012d2d65,50.0,68.0,34.0,152.0,5.0,23.0,9,9,10.0,27.0,13.0,1.0,0.0,0.0,1.0,0.0,,,4.0,7.0,1.0,0.0,1.0,100.0,1.0,69.0,60.0,16.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,47.0,1255
r_1lwo2jchcknqvo8,5dcef1425e9119034948cd9e,50.0,64.0,28.0,142.0,3.0,19.0,8,7,29.0,18.0,11.0,1.0,0.0,1.0,1.0,0.0,,,3.0,6.0,1.0,1.0,1.0,100.0,0.0,75.0,75.0,22.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,40.0,1062
r_3nqakczdywdywhz,5efd12bb12f04114e442283c,50.0,68.0,39.0,157.0,6.0,22.0,5,5,44.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,,,4.0,0.0,1.0,0.0,1.0,71.0,1.0,62.0,50.0,14.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,35.0,810
r_2xypqtxeeat4yzt,61075c0a6919674bd33ed508,50.0,68.0,40.0,158.0,5.0,32.0,6,5,21.0,24.0,15.0,1.0,1.0,0.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,100.0,0.0,72.0,45.0,18.0,1.0,0.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,48.0,1123
r_2st6z6nd3xlg3rf,5c7afb18de6f7900150c33d2,47.0,48.0,25.0,120.0,4.0,17.0,5,3,23.0,17.0,13.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,1.0,68.0,60.0,16.0,1.0,999.0,999.0,1.0,2.0,4.0,3.0,1.0,1.0,55.0,1003
r_2tki9ip3wcwatue,5ea72b8aedd4c90da065607c,47.0,52.0,17.0,116.0,4.0,26.0,7,5,25.0,16.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,10.0,1.0,64.0,40.0,16.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,37.0,1096
r_tmz6e1mptwplrd7,5ef7bc9de683904f56114114,47.0,56.0,28.0,131.0,6.0,24.0,8,6,45.0,16.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,100.0,1.0,63.0,45.0,19.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,23.0,1123
r_xuyk5eqktryrgmh,559ef308fdf99b2616ff2a4f,50.0,68.0,39.0,157.0,5.0,27.0,9,8,32.0,18.0,13.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,99.0,0.0,65.0,50.0,20.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,30.0,705
r_zyae2segxrqwcrn,60935e181d125baf801d03ff,50.0,66.0,37.0,153.0,5.0,29.0,5,4,10.0,26.0,15.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,1.0,73.0,60.0,20.0,1.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,42.0,1041
r_dudpbsee0uf8zzr,615f3591c3c176b6c8307304,50.0,68.0,39.0,157.0,3.0,24.0,5,3,37.0,26.0,12.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,0.0,60.0,45.0,20.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,23.0,1423
r_1mlujzqkwgrg8nm,5fe64758bf7c8246fee7d3bc,50.0,68.0,33.0,151.0,6.0,29.0,6,7,8.0,27.0,15.0,1.0,1.0,1.0,1.0,1.0,,,3.0,0.0,1.0,1.0,1.0,100.0,0.0,69.0,50.0,20.0,1.0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,50.0,1356
r_1lchwzyemo4fwfh,614e8c2649fc8a4edfa97128,49.0,62.0,18.0,129.0,3.0,19.0,6,7,26.0,26.0,12.0,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,0.0,1.0,70.0,1.0,60.0,60.0,12.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,34.0,1986
r_10gkdzr6gd8eenf,5484655ffdf99b07b28f22cc,49.0,68.0,39.0,156.0,2.0,27.0,6,5,16.0,28.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,1.0,73.0,62.0,19.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,51.0,2160
r_9towaxxqq5xafyx,5cb359246f92fc00191a8f53,46.0,66.0,36.0,148.0,3.0,17.0,6,6,15.0,24.0,15.0,1.0,0.0,1.0,0.0,0.0,,,2.0,0.0,1.0,0.0,0.0,50.0,0.0,64.0,40.0,14.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,46.0,1334
r_2ayhenrxmmc1ftl,6101cad0b59a684dcf97be1c,50.0,68.0,40.0,158.0,4.0,28.0,6,5,8.0,28.0,15.0,1.0,0.0,0.0,0.0,1.0,,,3.0,3.0,1.0,0.0,1.0,80.0,1.0,62.0,48.0,14.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,1.0,1.0,34.0,887
r_039ayxslqigf2ll,5bd5df84669ee10001450f45,50.0,66.0,33.0,149.0,6.0,25.0,2,3,12.0,24.0,13.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,100.0,0.0,70.0,30.0,14.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,0.0,1.0,31.0,1252
r_29aanf3g9dlyvxw,5dc5b9da48e7864247cbb939,49.0,63.0,37.0,149.0,3.0,26.0,6,5,26.0,20.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,0.0,72.0,62.0,24.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,35.0,1351
r_2atpf6jcvuk2iju,605a3a597d31f16e45e14b1b,50.0,63.0,34.0,147.0,2.0,21.0,8,6,38.0,22.0,12.0,1.0,0.0,0.0,1.0,1.0,,,3.0,6.0,1.0,1.0,1.0,100.0,1.0,68.0,50.0,16.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,30.0,978
r_3rx9m719fdktho3,5dd95392f3b7c28d7edcbe74,50.0,68.0,40.0,158.0,4.0,25.0,6,5,11.0,28.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,65.0,55.0,16.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,1.0,35.0,1144
r_3k0xvvonlhkpuug,60be871a11e1b84fa2d3076b,50.0,68.0,40.0,158.0,5.0,29.0,6,5,33.0,21.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,1.0,60.0,60.0,18.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,0.0,35.0,1222
r_a2cdffqnfutvehp,60c633bfdd0ce04743ed8969,49.0,67.0,40.0,156.0,6.0,28.0,6,5,36.0,20.0,15.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,50.0,1.0,61.0,58.0,16.0,1.0,1.0,1.0,0.0,3.0,5.0,2.0,0.0,1.0,32.0,2800
r_1i5fztirhhrtezy,60831f4d98e71bbbe8a85ee2,45.0,55.0,27.0,127.0,4.0,21.0,5,5,25.0,20.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,90.0,0.0,72.0,55.0,18.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,40.0,1139
r_3em0uwed9j8wvfo,6072f66f641753959755ba8a,50.0,63.0,38.0,151.0,3.0,31.0,7,5,11.0,26.0,15.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,1.0,61.0,58.0,18.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,34.0,762
r_zt601myw9fuarh7,5dce93c2e1022008013ad20b,50.0,68.0,32.0,150.0,5.0,31.0,5,4,21.0,20.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,100.0,1.0,70.0,30.0,24.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,38.0,1018
r_1gtq9hmvlgfpu0s,615f69f97b6fb976c2aee3bd,50.0,66.0,38.0,154.0,4.0,26.0,5,3,10.0,26.0,14.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,100.0,1.0,62.0,42.0,14.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,30.0,1502
r_a634qmusu5pwght,5dd3d082ed36493b905e87dc,48.0,54.0,25.0,127.0,6.0,27.0,6,5,26.0,19.0,14.0,1.0,1.0,1.0,1.0,1.0,,,2.0,6.0,1.0,1.0,1.0,92.0,1.0,68.0,70.0,18.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,40.0,862
r_3lf8wpf3tixq9mh,616a340bb8b2266e8d6aec88,42.0,60.0,30.0,132.0,5.0,19.0,5,5,18.0,24.0,9.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,100.0,0.0,63.0,55.0,12.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,42.0,1101
r_30l8gldt8na2pqi,6010ea311462ee4a4fd8613c,48.0,60.0,35.0,143.0,6.0,25.0,8,6,10.0,19.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,70.0,1.0,64.0,60.0,16.0,1.0,0.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,42.0,1266
r_3g8los4uvid0mxy,5f4a4da1575d605c43bef871,48.0,61.0,28.0,137.0,5.0,28.0,4,3,19.0,21.0,9.0,1.0,1.0,1.0,1.0,0.0,,,2.0,3.0,1.0,0.0,1.0,0.0,1.0,63.0,45.0,14.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,44.0,1311
r_2yy6w6vu57va617,decoy-niece-musky-frame-decal,46.0,53.0,23.0,122.0,4.0,20.0,6,6,45.0,17.0,13.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,8.0,1.0,0.0,1.0,70.0,1.0,74.0,74.0,15.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,45.0,744
r_3llbgt9hy2lworc,60ba9c701eede3bf742ca6a9,49.0,68.0,40.0,157.0,6.0,27.0,8,8,30.0,18.0,13.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,70.0,0.0,65.0,50.0,14.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,28.0,787
r_2bxmf3ndfe6tgtl,5c5f4eb61cae46000117dfd6,50.0,64.0,34.0,148.0,6.0,27.0,9,7,16.0,27.0,15.0,1.0,0.0,1.0,0.0,0.0,,,3.0,2.0,0.0,0.0,1.0,0.0,0.0,60.0,40.0,16.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,30.0,887
r_3hzesqwzrcbt8kt,5dbd1569f8223b28d73ed6ae,48.0,14.0,15.0,77.0,2.0,22.0,8,7,31.0,16.0,12.0,1.0,0.0,0.0,1.0,1.0,,,4.0,10.0,1.0,0.0,1.0,9.0,0.0,67.0,50.0,15.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,40.0,1226
r_3hyladqiwrn6kzz,5c856d52bce73c00018c4508,48.0,60.0,31.0,139.0,3.0,23.0,7,7,35.0,21.0,13.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,25.0,1.0,61.0,50.0,12.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,32.0,1383
r_r5hjmunr9xzcag1,5a5d0554ac562400015402dd,50.0,68.0,32.0,150.0,5.0,32.0,10,10,26.0,20.0,15.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,1.0,70.0,0.0,61.0,55.0,20.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,35.0,1034
